,Zh (dBZ),Zdr (dB),Ldr (dB),Kdp (deg km-1),Ah (dBZ/km),Adr (dB/km),R (mm/hr)
3899,28.86243222952176,0.5242241522535966,-40.06943825012466,0.018994393980310352,0.0008037502710197414,4.4224266918240266e-05,5.474365364830908
3900,28.526854595834177,0.529920950356003,-39.93467264661088,0.01756120701728414,0.0007839117041218652,4.091217590114038e-05,6.023466416815097
3901,26.538375664793694,0.4505925555488479,-41.17386639896427,0.011589440373674452,0.000598251508797539,2.6667139682990835e-05,4.986056430502057
3902,29.004645918999476,0.5794808913854237,-39.27422395464306,0.019086433406390674,0.0007643201161320127,4.482486323563483e-05,5.280051511583792
3903,30.43094324992438,0.5060008411760143,-40.34910937143258,0.027509165676033093,0.0011915357367860092,6.386840821479413e-05,8.145487222218913
3904,33.13186138618481,0.5752877831204789,-39.40068669449934,0.04938131211101176,0.0018567409096671495,0.00011593572852774785,11.212851491705273
3905,32.966034852085436,0.535123833218825,-39.91378057071948,0.04858478108733054,0.0020161148741379507,0.00011331497944544184,13.548023920366626
3906,33.211620311048335,0.5041145381875388,-40.33360649487154,0.05232096758776625,0.0023828762949230733,0.00012140949543094004,17.87220132630416
3907,33.348919839463306,0.44691201910070644,-41.25022875984687,0.055687225167107134,0.002843803797533795,0.00012807197779895335,22.982768860756764
3908,34.30266782367045,0.48021428258664356,-40.72635678504406,0.06806371181773535,0.0031587636581101603,0.0001573696585253346,23.168713176884683
3909,34.46606476744858,0.5284027389056872,-39.98741264714343,0.06892164840086148,0.002961179850222487,0.00016055658036370855,20.977634409846893
3910,36.9469903745273,0.7216488781283269,-37.63930092284292,0.11020190612098399,0.0034916219909347903,0.00026508183150871856,19.52169426527491
3911,34.988209015045555,0.5918252974201615,-39.15253658242351,0.07513211231384455,0.0028305358264775473,0.00017683848207822577,17.733362381778708
3912,36.30514729964408,0.7518878199449555,-37.314818670758534,0.09356219036736749,0.002901136036089064,0.00022623575502754524,16.320689606658593
3913,34.77811601190454,0.6179334244979442,-38.82816702206472,0.07061236320532989,0.0025508598174748755,0.000166913049547808,15.4770982489071
3914,33.11754115371009,0.5386056673565824,-39.879436099428915,0.05019422153640889,0.002041924102043537,0.00011714240634081688,13.30530896765716
3915,31.15081963275173,0.5035287053330746,-40.33408764166455,0.03257234785421064,0.0014994060989320655,7.557311253048255e-05,11.468307072357836
3916,33.78430395825431,0.6990010924595186,-37.92286544138903,0.05381098152871665,0.0016899370133332237,0.00012895565572406363,8.923540459931871
3917,35.065147672582334,0.904181738362984,-35.94030341735542,0.06478447064513566,0.0016579594763457247,0.00016113287445035612,7.6109080515253815
3918,35.05254285306949,1.0534348423707587,-34.76071824154079,0.059577275134497634,0.0013686954016417787,0.00015270828641944945,5.831771147540034
3919,32.93193964885553,0.929374031819826,-35.7515370030343,0.03909800224174665,0.000957803158655277,9.773015071771357e-05,4.100005601978033
3920,29.833345137188687,0.7262211348029363,-37.587935788631114,0.02136944725711882,0.0006762697255198415,5.144233940209298e-05,3.8028656668709586
3921,30.651215590607286,0.721172367289523,-37.681385571638444,0.025853716090559125,0.0007923910687167405,6.219308287084169e-05,4.126347367852491
3922,29.884835727241544,0.6719277157224677,-38.1443237020132,0.022267123539610297,0.0007878885005134906,5.309751997293027e-05,5.1038487376431325
3923,32.037390866821085,0.7442684471304638,-37.36427510540334,0.035175348612804185,0.0011466917241147307,8.492763066271589e-05,7.141859383772782
3924,31.667809865666726,0.5845882109280319,-39.252362461901576,0.03510408557941122,0.0013303957640277769,8.252986670164385e-05,8.31202135632688
3925,29.944342771600255,0.5603401691522519,-39.536743686869805,0.023931355600827826,0.0009797510445830758,5.603246423047971e-05,6.7821356403616635
3926,30.817581868995177,0.579204934407609,-39.27985076949628,0.028977689857346785,0.0011589097803194916,6.805217882418732e-05,7.9807298894345715
3927,29.818217583213887,0.5151145843693495,-40.18264958334242,0.02380034712681282,0.001044805261470994,5.532828586538507e-05,7.483977933459577
3928,34.250998093153804,0.8998467363934004,-36.02048202446711,0.05381879587588303,0.0013300184929643606,0.00013376605415598374,5.601137725212582
3929,32.78120715890107,0.9338197346041917,-35.67287273772008,0.037685903450766056,0.0009618435795282634,9.426695038297801e-05,4.573157851565097
3930,38.02959588896924,1.3316989575883413,-33.043613300332595,0.10148413143345716,0.001826680321410704,0.0002775119914881156,5.149835171084093
3931,34.3334049521965,1.0669785035671047,-34.69293993877979,0.050094715929982464,0.0011011725674583762,0.0001287915095918176,4.24687427882712
3932,39.97141254084573,1.7874074698082618,-30.811388285309302,0.12530508385037925,0.0019168605517935102,0.00039090709482374024,3.8547483284052837
3933,41.90168115515786,1.8178326711898944,-30.68972026950741,0.19240199148872186,0.0029103463469489802,0.0006064087658925184,5.629323101351848
3934,42.73809186145,2.0280746931729525,-29.909062459444566,0.20973579943649798,0.0029803738782306502,0.0007133456078601305,4.421121688953614
